"","line","invasive1","cost1","y1","spec101","spec251","prot251","prot501","invasive2","cost2","y2","spec102","spec252","prot252","prot502","invasive3","cost3","y3","spec103","spec253","prot253","prot503","respid","male","agegr","q1","q2","q3","q4","q4_other","q5_1","q5_2","q5_3","q6","q7","q9_1","q9_2","q9_3","q9_4","q9_5","q9_6","q9_7","q10","q11","q12","q13","q14","q15","q16","q17","q18","q19","block","choice1","choice2","choice3","choice4","choice5","choice6","q22_1","q22_2","q22_3","q22_4","q22_5","q22_6","q22_7","q22_8","q22_9","q22_10","q23_1","q23_2","q24_1","q24_2","q24_3","q24_4","q24_5","q24_6","q24_7","q25_1","q25_2","q28","angling","scuba","q31","q32","q33","q34","earner","q36_1","q36_2","q36_3","edu","job","age","country","dist_db","dist_coast","dist_nsea","dist2_db","dist2_coast","dist2_nsea","inttime","resumed","income","lnincome","hhsize","children","child","firstcard","job1","job2","job3","job4","job5","job6","job7","job8","certainty1","certainty2","certainty3","certainty4","certainty5","certainty6","certainty","status","secfish","secrenew","secoil","secmarine","marinesector","coast1m","coast2m","coast4m","coast6m","coast10m","coast25m","coast50m","tottime","lntottime","tottimek","tottimek2","incomek","id","set","ASC21","ASC22","ASC23","ASC31","ASC32","ASC33"
"2444",2444,1,0,0,0,0,0,0,1,5,1,1,0,0,0,0,30,0,0,0,1,0,1359,0,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,2,3,0,1,0,NA,3,0,0,1,1,0,1,1,1,3,2,3,3,3,2,3,5,2,5,4,5,5,5,5,5,1,4,5,1,3,5,5,3,5,1,3,0,0,0,0,1,3,1,0,1,1,0,3,7,18,1,432.438690185547,23.2148056030273,24.6623764038086,452.014465332031,16.4378261566162,42.2960739135742,16.469999,1,500,6.2146082,2,1,1,5,0,0,0,0,0,0,1,0,4,4,5,3,4,4,24,0,0,0,0,0,0,0,0,0,0,0,1,1,988.19995,6.895885,0.98819995,0.97653913,0.5,408,2,0,1,0,0,0,1
"2445",2445,1,0,0,0,0,0,0,1,60,0,0,1,0,0,1,5,1,1,0,1,0,1359,0,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,2,3,0,1,0,NA,3,0,0,1,1,0,1,1,1,3,2,3,3,3,2,3,5,2,5,4,5,5,5,5,5,1,4,5,1,3,5,5,3,5,1,3,0,0,0,0,1,3,1,0,1,1,0,3,7,18,1,432.438690185547,23.2148056030273,24.6623764038086,452.014465332031,16.4378261566162,42.2960739135742,16.469999,1,500,6.2146082,2,1,1,5,0,0,0,0,0,0,1,0,4,4,5,3,4,4,24,0,0,0,0,0,0,0,0,0,0,0,1,1,988.19995,6.895885,0.98819995,0.97653913,0.5,408,3,0,1,0,0,0,1
"2446",2446,1,0,0,0,0,0,0,0,40,0,0,0,0,1,1,30,1,0,1,1,0,1359,0,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,2,3,0,1,0,NA,3,0,0,1,1,0,1,1,1,3,2,3,3,3,2,3,5,2,5,4,5,5,5,5,5,1,4,5,1,3,5,5,3,5,1,3,0,0,0,0,1,3,1,0,1,1,0,3,7,18,1,432.438690185547,23.2148056030273,24.6623764038086,452.014465332031,16.4378261566162,42.2960739135742,16.469999,1,500,6.2146082,2,1,1,5,0,0,0,0,0,0,1,0,4,4,5,3,4,4,24,0,0,0,0,0,0,0,0,0,0,0,1,1,988.19995,6.895885,0.98819995,0.97653913,0.5,408,4,0,1,0,0,0,1
"2447",2447,1,0,0,0,0,0,0,0,30,0,1,0,1,0,1,40,1,1,0,0,1,1359,0,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,2,3,0,1,0,NA,3,0,0,1,1,0,1,1,1,3,2,3,3,3,2,3,5,2,5,4,5,5,5,5,5,1,4,5,1,3,5,5,3,5,1,3,0,0,0,0,1,3,1,0,1,1,0,3,7,18,1,432.438690185547,23.2148056030273,24.6623764038086,452.014465332031,16.4378261566162,42.2960739135742,16.469999,1,500,6.2146082,2,1,1,5,0,0,0,0,0,0,1,0,4,4,5,3,4,4,24,0,0,0,0,0,0,0,0,0,0,0,1,1,988.19995,6.895885,0.98819995,0.97653913,0.5,408,5,0,1,0,0,0,1
"2448",2448,1,0,0,0,0,0,0,0,5,1,0,1,1,0,0,40,0,0,1,0,1,1359,0,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,2,3,0,1,0,NA,3,0,0,1,1,0,1,1,1,3,2,3,3,3,2,3,5,2,5,4,5,5,5,5,5,1,4,5,1,3,5,5,3,5,1,3,0,0,0,0,1,3,1,0,1,1,0,3,7,18,1,432.438690185547,23.2148056030273,24.6623764038086,452.014465332031,16.4378261566162,42.2960739135742,16.469999,1,500,6.2146082,2,1,1,5,0,0,0,0,0,0,1,0,4,4,5,3,4,4,24,0,0,0,0,0,0,0,0,0,0,0,1,1,988.19995,6.895885,0.98819995,0.97653913,0.5,408,6,0,1,0,0,0,1
"2449",2449,1,0,0,0,0,0,0,1,40,1,1,0,0,1,1,10,0,1,0,1,0,1363,0,5,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,2,0,3,1,1,2,0,0,1,1,1,1,1,1,2,2,3,3,3,3,1,1,2,1,2,1,5,3,5,4,5,7,5,1,5,3,5,5,5,4,2,0,0,0,2,2,2,3,0,0,4,0,3,6,57,1,201.613967895508,1.30235290527344,1.30235290527344,210.840347290039,0.973171770572662,0.973171770572662,22.120001,1,2500,7.8240461,4,0,0,1,0,0,0,0,0,1,0,0,4,2,4,3,5,1,19,0,0,0,0,0,0,1,1,1,1,1,1,1,1327.2001,7.1908269,1.3272001,1.7614599,2.5,409,1,0,1,0,0,0,1
"2450",2450,1,0,0,0,0,0,0,1,5,1,1,0,0,0,0,30,0,0,0,1,0,1363,0,5,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,2,0,3,1,1,2,0,0,1,1,1,1,1,1,2,2,3,3,3,3,1,1,2,1,2,1,5,3,5,4,5,7,5,1,5,3,5,5,5,4,2,0,0,0,2,2,2,3,0,0,4,0,3,6,57,1,201.613967895508,1.30235290527344,1.30235290527344,210.840347290039,0.973171770572662,0.973171770572662,22.120001,1,2500,7.8240461,4,0,0,1,0,0,0,0,0,1,0,0,4,2,4,3,5,1,19,0,0,0,0,0,0,1,1,1,1,1,1,1,1327.2001,7.1908269,1.3272001,1.7614599,2.5,409,2,0,1,0,0,0,1
"2451",2451,1,0,0,0,0,0,0,1,60,0,0,1,0,0,1,5,1,1,0,1,0,1363,0,5,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,2,0,3,1,1,2,0,0,1,1,1,1,1,1,2,2,3,3,3,3,1,1,2,1,2,1,5,3,5,4,5,7,5,1,5,3,5,5,5,4,2,0,0,0,2,2,2,3,0,0,4,0,3,6,57,1,201.613967895508,1.30235290527344,1.30235290527344,210.840347290039,0.973171770572662,0.973171770572662,22.120001,1,2500,7.8240461,4,0,0,1,0,0,0,0,0,1,0,0,4,2,4,3,5,1,19,0,0,0,0,0,0,1,1,1,1,1,1,1,1327.2001,7.1908269,1.3272001,1.7614599,2.5,409,3,0,1,0,0,0,1
"2452",2452,1,0,0,0,0,0,0,0,40,0,0,0,0,1,1,30,1,0,1,1,0,1363,0,5,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,2,0,3,1,1,2,0,0,1,1,1,1,1,1,2,2,3,3,3,3,1,1,2,1,2,1,5,3,5,4,5,7,5,1,5,3,5,5,5,4,2,0,0,0,2,2,2,3,0,0,4,0,3,6,57,1,201.613967895508,1.30235290527344,1.30235290527344,210.840347290039,0.973171770572662,0.973171770572662,22.120001,1,2500,7.8240461,4,0,0,1,0,0,0,0,0,1,0,0,4,2,4,3,5,1,19,0,0,0,0,0,0,1,1,1,1,1,1,1,1327.2001,7.1908269,1.3272001,1.7614599,2.5,409,4,0,1,0,0,0,1
"2453",2453,1,0,0,0,0,0,0,0,30,0,1,0,1,0,1,40,1,1,0,0,1,1363,0,5,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,2,0,3,1,1,2,0,0,1,1,1,1,1,1,2,2,3,3,3,3,1,1,2,1,2,1,5,3,5,4,5,7,5,1,5,3,5,5,5,4,2,0,0,0,2,2,2,3,0,0,4,0,3,6,57,1,201.613967895508,1.30235290527344,1.30235290527344,210.840347290039,0.973171770572662,0.973171770572662,22.120001,1,2500,7.8240461,4,0,0,1,0,0,0,0,0,1,0,0,4,2,4,3,5,1,19,0,0,0,0,0,0,1,1,1,1,1,1,1,1327.2001,7.1908269,1.3272001,1.7614599,2.5,409,5,0,1,0,0,0,1
"2454",2454,1,0,0,0,0,0,0,0,5,0,0,1,1,0,0,40,1,0,1,0,1,1363,0,5,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,2,0,3,1,1,2,0,0,1,1,1,1,1,1,2,2,3,3,3,3,1,1,2,1,2,1,5,3,5,4,5,7,5,1,5,3,5,5,5,4,2,0,0,0,2,2,2,3,0,0,4,0,3,6,57,1,201.613967895508,1.30235290527344,1.30235290527344,210.840347290039,0.973171770572662,0.973171770572662,22.120001,1,2500,7.8240461,4,0,0,1,0,0,0,0,0,1,0,0,4,2,4,3,5,1,19,0,0,0,0,0,0,1,1,1,1,1,1,1,1327.2001,7.1908269,1.3272001,1.7614599,2.5,409,6,0,1,0,0,0,1
"2455",2455,1,0,1,0,0,0,0,0,5,0,1,0,0,0,0,60,0,0,1,0,0,1365,1,3,0,1,4,2,NA,3,4,2,1,1,0,0,1,3,0,0,2,1,0,2,0,0,1,3,0,1,1,2,1,3,2,1,3,2,1,3,4,4,4,1,3,4,4,4,3,6,3,4,2,3,4,4,5,3,2,1,0,0,3,1,4,4,1,2,2,0,6,1,41,1,319.188842773438,61.3301162719727,61.3301162719727,319.188842773438,61.3301162719727,61.3301162719727,15.87,1,4000,8.2940493,4,2,1,5,1,0,0,0,0,0,0,0,5,4,2,4,4,4,23,0,0,0,0,0,0,0,0,0,0,0,0,1,952.20001,6.8587751,0.9522,0.90668482,4,410,1,0,1,0,0,0,1
"2456",2456,1,0,0,0,0,0,0,1,20,0,0,0,0,1,1,5,1,0,0,1,0,1365,1,3,0,1,4,2,NA,3,4,2,1,1,0,0,1,3,0,0,2,1,0,2,0,0,1,3,0,1,1,2,1,3,2,1,3,2,1,3,4,4,4,1,3,4,4,4,3,6,3,4,2,3,4,4,5,3,2,1,0,0,3,1,4,4,1,2,2,0,6,1,41,1,319.188842773438,61.3301162719727,61.3301162719727,319.188842773438,61.3301162719727,61.3301162719727,15.87,1,4000,8.2940493,4,2,1,5,1,0,0,0,0,0,0,0,5,4,2,4,4,4,23,0,0,0,0,0,0,0,0,0,0,0,0,1,952.20001,6.8587751,0.9522,0.90668482,4,410,2,0,1,0,0,0,1
"2457",2457,1,0,0,0,0,0,0,1,40,1,1,0,1,0,0,20,0,1,0,0,1,1365,1,3,0,1,4,2,NA,3,4,2,1,1,0,0,1,3,0,0,2,1,0,2,0,0,1,3,0,1,1,2,1,3,2,1,3,2,1,3,4,4,4,1,3,4,4,4,3,6,3,4,2,3,4,4,5,3,2,1,0,0,3,1,4,4,1,2,2,0,6,1,41,1,319.188842773438,61.3301162719727,61.3301162719727,319.188842773438,61.3301162719727,61.3301162719727,15.87,1,4000,8.2940493,4,2,1,5,1,0,0,0,0,0,0,0,5,4,2,4,4,4,23,0,0,0,0,0,0,0,0,0,0,0,0,1,952.20001,6.8587751,0.9522,0.90668482,4,410,3,0,1,0,0,0,1
"2458",2458,1,0,1,0,0,0,0,0,20,0,0,1,0,1,0,5,0,1,0,0,0,1365,1,3,0,1,4,2,NA,3,4,2,1,1,0,0,1,3,0,0,2,1,0,2,0,0,1,3,0,1,1,2,1,3,2,1,3,2,1,3,4,4,4,1,3,4,4,4,3,6,3,4,2,3,4,4,5,3,2,1,0,0,3,1,4,4,1,2,2,0,6,1,41,1,319.188842773438,61.3301162719727,61.3301162719727,319.188842773438,61.3301162719727,61.3301162719727,15.87,1,4000,8.2940493,4,2,1,5,1,0,0,0,0,0,0,0,5,4,2,4,4,4,23,0,0,0,0,0,0,0,0,0,0,0,0,1,952.20001,6.8587751,0.9522,0.90668482,4,410,4,0,1,0,0,0,1
"2459",2459,1,0,0,0,0,0,0,0,10,0,0,1,1,0,1,20,1,0,0,1,0,1365,1,3,0,1,4,2,NA,3,4,2,1,1,0,0,1,3,0,0,2,1,0,2,0,0,1,3,0,1,1,2,1,3,2,1,3,2,1,3,4,4,4,1,3,4,4,4,3,6,3,4,2,3,4,4,5,3,2,1,0,0,3,1,4,4,1,2,2,0,6,1,41,1,319.188842773438,61.3301162719727,61.3301162719727,319.188842773438,61.3301162719727,61.3301162719727,15.87,1,4000,8.2940493,4,2,1,5,1,0,0,0,0,0,0,0,5,4,2,4,4,4,23,0,0,0,0,0,0,0,0,0,0,0,0,1,952.20001,6.8587751,0.9522,0.90668482,4,410,5,0,1,0,0,0,1
"2460",2460,1,0,0,0,0,0,0,1,60,1,1,0,0,1,0,60,0,0,1,0,0,1365,1,3,0,1,4,2,NA,3,4,2,1,1,0,0,1,3,0,0,2,1,0,2,0,0,1,3,0,1,1,2,1,3,2,1,3,2,1,3,4,4,4,1,3,4,4,4,3,6,3,4,2,3,4,4,5,3,2,1,0,0,3,1,4,4,1,2,2,0,6,1,41,1,319.188842773438,61.3301162719727,61.3301162719727,319.188842773438,61.3301162719727,61.3301162719727,15.87,1,4000,8.2940493,4,2,1,5,1,0,0,0,0,0,0,0,5,4,2,4,4,4,23,0,0,0,0,0,0,0,0,0,0,0,0,1,952.20001,6.8587751,0.9522,0.90668482,4,410,6,0,1,0,0,0,1
"2461",2461,1,0,0,0,0,0,0,0,5,1,1,0,0,0,0,60,0,0,1,0,0,1366,1,2,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,2,3,1,0,NA,3,0,0,1,1,0,1,1,2,2,3,1,3,2,1,2,5,4,5,5,5,4,3,4,2,1,3,3,1,3,5,5,4,4,3,3,0,0,1,3,2,2,3,1,0,4,0,2,2,26,1,288.285034179688,52.002082824707,52.002082824707,288.941864013672,52.2501754760742,52.2501754760742,17.9,1,2500,7.8240461,4,0,0,4,0,1,0,0,0,0,0,0,5,4,3,5,4,4,25,0,0,0,0,0,0,0,0,0,0,0,0,1,1074,6.9791451,1.074,1.153476,2.5,411,1,0,1,0,0,0,1
"2462",2462,1,0,0,0,0,0,0,1,20,0,0,0,0,1,1,5,1,0,0,1,0,1366,1,2,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,2,3,1,0,NA,3,0,0,1,1,0,1,1,2,2,3,1,3,2,1,2,5,4,5,5,5,4,3,4,2,1,3,3,1,3,5,5,4,4,3,3,0,0,1,3,2,2,3,1,0,4,0,2,2,26,1,288.285034179688,52.002082824707,52.002082824707,288.941864013672,52.2501754760742,52.2501754760742,17.9,1,2500,7.8240461,4,0,0,4,0,1,0,0,0,0,0,0,5,4,3,5,4,4,25,0,0,0,0,0,0,0,0,0,0,0,0,1,1074,6.9791451,1.074,1.153476,2.5,411,2,0,1,0,0,0,1
"2463",2463,1,0,1,0,0,0,0,1,40,0,1,0,1,0,0,20,0,1,0,0,1,1366,1,2,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,2,3,1,0,NA,3,0,0,1,1,0,1,1,2,2,3,1,3,2,1,2,5,4,5,5,5,4,3,4,2,1,3,3,1,3,5,5,4,4,3,3,0,0,1,3,2,2,3,1,0,4,0,2,2,26,1,288.285034179688,52.002082824707,52.002082824707,288.941864013672,52.2501754760742,52.2501754760742,17.9,1,2500,7.8240461,4,0,0,4,0,1,0,0,0,0,0,0,5,4,3,5,4,4,25,0,0,0,0,0,0,0,0,0,0,0,0,1,1074,6.9791451,1.074,1.153476,2.5,411,3,0,1,0,0,0,1
"2464",2464,1,0,0,0,0,0,0,0,20,0,0,1,0,1,0,5,1,1,0,0,0,1366,1,2,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,2,3,1,0,NA,3,0,0,1,1,0,1,1,2,2,3,1,3,2,1,2,5,4,5,5,5,4,3,4,2,1,3,3,1,3,5,5,4,4,3,3,0,0,1,3,2,2,3,1,0,4,0,2,2,26,1,288.285034179688,52.002082824707,52.002082824707,288.941864013672,52.2501754760742,52.2501754760742,17.9,1,2500,7.8240461,4,0,0,4,0,1,0,0,0,0,0,0,5,4,3,5,4,4,25,0,0,0,0,0,0,0,0,0,0,0,0,1,1074,6.9791451,1.074,1.153476,2.5,411,4,0,1,0,0,0,1
"2465",2465,1,0,0,0,0,0,0,0,10,1,0,1,1,0,1,20,0,0,0,1,0,1366,1,2,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,2,3,1,0,NA,3,0,0,1,1,0,1,1,2,2,3,1,3,2,1,2,5,4,5,5,5,4,3,4,2,1,3,3,1,3,5,5,4,4,3,3,0,0,1,3,2,2,3,1,0,4,0,2,2,26,1,288.285034179688,52.002082824707,52.002082824707,288.941864013672,52.2501754760742,52.2501754760742,17.9,1,2500,7.8240461,4,0,0,4,0,1,0,0,0,0,0,0,5,4,3,5,4,4,25,0,0,0,0,0,0,0,0,0,0,0,0,1,1074,6.9791451,1.074,1.153476,2.5,411,5,0,1,0,0,0,1
"2466",2466,1,0,1,0,0,0,0,1,60,0,1,0,0,1,0,60,0,0,1,0,0,1366,1,2,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,2,3,1,0,NA,3,0,0,1,1,0,1,1,2,2,3,1,3,2,1,2,5,4,5,5,5,4,3,4,2,1,3,3,1,3,5,5,4,4,3,3,0,0,1,3,2,2,3,1,0,4,0,2,2,26,1,288.285034179688,52.002082824707,52.002082824707,288.941864013672,52.2501754760742,52.2501754760742,17.9,1,2500,7.8240461,4,0,0,4,0,1,0,0,0,0,0,0,5,4,3,5,4,4,25,0,0,0,0,0,0,0,0,0,0,0,0,1,1074,6.9791451,1.074,1.153476,2.5,411,6,0,1,0,0,0,1
"2467",2467,1,0,0,0,0,0,0,1,20,1,1,0,0,1,1,60,0,0,1,1,0,1367,0,5,0,1,4,4,NA,4,4,2,1,1,3,0,0,1,2,0,0,1,0,2,1,0,1,1,1,1,1,3,2,3,3,3,2,3,2,2,2,3,2,2,4,4,4,4,5,7,4,4,5,4,4,4,4,4,3,1,0,0,3,4,4,4,0,0,2,0,5,8,60,1,411.0654296875,12.9194850921631,12.9194850921631,407.610534667969,9.04028701782227,9.04028701782227,570.22998,2,4000,8.2940493,2,0,0,3,0,0,0,0,0,0,0,1,4,4,4,3,3,4,22,0,0,0,0,0,0,0,0,0,1,1,1,1,34213.797,10.440384,34.213799,1170.584,4,412,1,0,1,0,0,0,1
"2468",2468,1,0,0,0,0,0,0,1,20,0,0,0,1,0,0,10,1,0,0,0,1,1367,0,5,0,1,4,4,NA,4,4,2,1,1,3,0,0,1,2,0,0,1,0,2,1,0,1,1,1,1,1,3,2,3,3,3,2,3,2,2,2,3,2,2,4,4,4,4,5,7,4,4,5,4,4,4,4,4,3,1,0,0,3,4,4,4,0,0,2,0,5,8,60,1,411.0654296875,12.9194850921631,12.9194850921631,407.610534667969,9.04028701782227,9.04028701782227,570.22998,2,4000,8.2940493,2,0,0,3,0,0,0,0,0,0,0,1,4,4,4,3,3,4,22,0,0,0,0,0,0,0,0,0,1,1,1,1,34213.797,10.440384,34.213799,1170.584,4,412,2,0,1,0,0,0,1
"2469",2469,1,0,0,0,0,0,0,0,10,0,1,0,0,0,0,30,1,0,1,0,1,1367,0,5,0,1,4,4,NA,4,4,2,1,1,3,0,0,1,2,0,0,1,0,2,1,0,1,1,1,1,1,3,2,3,3,3,2,3,2,2,2,3,2,2,4,4,4,4,5,7,4,4,5,4,4,4,4,4,3,1,0,0,3,4,4,4,0,0,2,0,5,8,60,1,411.0654296875,12.9194850921631,12.9194850921631,407.610534667969,9.04028701782227,9.04028701782227,570.22998,2,4000,8.2940493,2,0,0,3,0,0,0,0,0,0,0,1,4,4,4,3,3,4,22,0,0,0,0,0,0,0,0,0,1,1,1,1,34213.797,10.440384,34.213799,1170.584,4,412,3,0,1,0,0,0,1
"2470",2470,1,0,0,0,0,0,0,0,60,0,0,1,0,1,1,5,1,1,0,0,0,1367,0,5,0,1,4,4,NA,4,4,2,1,1,3,0,0,1,2,0,0,1,0,2,1,0,1,1,1,1,1,3,2,3,3,3,2,3,2,2,2,3,2,2,4,4,4,4,5,7,4,4,5,4,4,4,4,4,3,1,0,0,3,4,4,4,0,0,2,0,5,8,60,1,411.0654296875,12.9194850921631,12.9194850921631,407.610534667969,9.04028701782227,9.04028701782227,570.22998,2,4000,8.2940493,2,0,0,3,0,0,0,0,0,0,0,1,4,4,4,3,3,4,22,0,0,0,0,0,0,0,0,0,1,1,1,1,34213.797,10.440384,34.213799,1170.584,4,412,4,0,1,0,0,0,1
"2471",2471,1,0,0,0,0,0,0,1,40,1,0,1,1,0,0,40,0,0,0,0,1,1367,0,5,0,1,4,4,NA,4,4,2,1,1,3,0,0,1,2,0,0,1,0,2,1,0,1,1,1,1,1,3,2,3,3,3,2,3,2,2,2,3,2,2,4,4,4,4,5,7,4,4,5,4,4,4,4,4,3,1,0,0,3,4,4,4,0,0,2,0,5,8,60,1,411.0654296875,12.9194850921631,12.9194850921631,407.610534667969,9.04028701782227,9.04028701782227,570.22998,2,4000,8.2940493,2,0,0,3,0,0,0,0,0,0,0,1,4,4,4,3,3,4,22,0,0,0,0,0,0,0,0,0,1,1,1,1,34213.797,10.440384,34.213799,1170.584,4,412,5,0,1,0,0,0,1
"2472",2472,1,0,0,0,0,0,0,0,10,0,0,0,1,0,0,40,1,0,1,0,1,1367,0,5,0,1,4,4,NA,4,4,2,1,1,3,0,0,1,2,0,0,1,0,2,1,0,1,1,1,1,1,3,2,3,3,3,2,3,2,2,2,3,2,2,4,4,4,4,5,7,4,4,5,4,4,4,4,4,3,1,0,0,3,4,4,4,0,0,2,0,5,8,60,1,411.0654296875,12.9194850921631,12.9194850921631,407.610534667969,9.04028701782227,9.04028701782227,570.22998,2,4000,8.2940493,2,0,0,3,0,0,0,0,0,0,0,1,4,4,4,3,3,4,22,0,0,0,0,0,0,0,0,0,1,1,1,1,34213.797,10.440384,34.213799,1170.584,4,412,6,0,1,0,0,0,1
"2473",2473,1,0,1,0,0,0,0,1,20,0,1,0,0,1,1,60,0,0,1,1,0,1370,0,4,0,1,6,NA,NA,4,4,4,0,0,0,3,0,2,1,0,0,0,NA,3,0,0,0,3,1,0,1,3,1,2,1,1,1,1,2,4,4,4,3,4,4,2,4,4,1,4,3,1,1,5,4,4,4,1,1,0,0,0,1,1,5,2,0,2,3,0,5,1,48,1,377.942596435547,73.8714981079102,131.406829833984,354.599487304688,97.7297744750977,113.033355712891,27.33,1,1500,7.3132205,5,2,1,6,1,0,0,0,0,0,0,0,5,3,4,4,5,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1639.8,7.4023294,1.6398001,2.6889443,1.5,413,1,0,1,0,0,0,1
"2474",2474,1,0,0,0,0,0,0,1,20,1,0,0,1,0,0,10,0,0,0,0,1,1370,0,4,0,1,6,NA,NA,4,4,4,0,0,0,3,0,2,1,0,0,0,NA,3,0,0,0,3,1,0,1,3,1,2,1,1,1,1,2,4,4,4,3,4,4,2,4,4,1,4,3,1,1,5,4,4,4,1,1,0,0,0,1,1,5,2,0,2,3,0,5,1,48,1,377.942596435547,73.8714981079102,131.406829833984,354.599487304688,97.7297744750977,113.033355712891,27.33,1,1500,7.3132205,5,2,1,6,1,0,0,0,0,0,0,0,5,3,4,4,5,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1639.8,7.4023294,1.6398001,2.6889443,1.5,413,2,0,1,0,0,0,1
"2475",2475,1,0,1,0,0,0,0,0,10,0,1,0,0,0,0,30,0,0,1,0,1,1370,0,4,0,1,6,NA,NA,4,4,4,0,0,0,3,0,2,1,0,0,0,NA,3,0,0,0,3,1,0,1,3,1,2,1,1,1,1,2,4,4,4,3,4,4,2,4,4,1,4,3,1,1,5,4,4,4,1,1,0,0,0,1,1,5,2,0,2,3,0,5,1,48,1,377.942596435547,73.8714981079102,131.406829833984,354.599487304688,97.7297744750977,113.033355712891,27.33,1,1500,7.3132205,5,2,1,6,1,0,0,0,0,0,0,0,5,3,4,4,5,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1639.8,7.4023294,1.6398001,2.6889443,1.5,413,3,0,1,0,0,0,1
"2476",2476,1,0,1,0,0,0,0,0,60,0,0,1,0,1,1,5,0,1,0,0,0,1370,0,4,0,1,6,NA,NA,4,4,4,0,0,0,3,0,2,1,0,0,0,NA,3,0,0,0,3,1,0,1,3,1,2,1,1,1,1,2,4,4,4,3,4,4,2,4,4,1,4,3,1,1,5,4,4,4,1,1,0,0,0,1,1,5,2,0,2,3,0,5,1,48,1,377.942596435547,73.8714981079102,131.406829833984,354.599487304688,97.7297744750977,113.033355712891,27.33,1,1500,7.3132205,5,2,1,6,1,0,0,0,0,0,0,0,5,3,4,4,5,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1639.8,7.4023294,1.6398001,2.6889443,1.5,413,4,0,1,0,0,0,1
"2477",2477,1,0,1,0,0,0,0,1,40,0,0,1,1,0,0,40,0,0,0,0,1,1370,0,4,0,1,6,NA,NA,4,4,4,0,0,0,3,0,2,1,0,0,0,NA,3,0,0,0,3,1,0,1,3,1,2,1,1,1,1,2,4,4,4,3,4,4,2,4,4,1,4,3,1,1,5,4,4,4,1,1,0,0,0,1,1,5,2,0,2,3,0,5,1,48,1,377.942596435547,73.8714981079102,131.406829833984,354.599487304688,97.7297744750977,113.033355712891,27.33,1,1500,7.3132205,5,2,1,6,1,0,0,0,0,0,0,0,5,3,4,4,5,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1639.8,7.4023294,1.6398001,2.6889443,1.5,413,5,0,1,0,0,0,1
"2478",2478,1,0,1,0,0,0,0,0,10,0,0,0,1,0,0,40,0,0,1,0,1,1370,0,4,0,1,6,NA,NA,4,4,4,0,0,0,3,0,2,1,0,0,0,NA,3,0,0,0,3,1,0,1,3,1,2,1,1,1,1,2,4,4,4,3,4,4,2,4,4,1,4,3,1,1,5,4,4,4,1,1,0,0,0,1,1,5,2,0,2,3,0,5,1,48,1,377.942596435547,73.8714981079102,131.406829833984,354.599487304688,97.7297744750977,113.033355712891,27.33,1,1500,7.3132205,5,2,1,6,1,0,0,0,0,0,0,0,5,3,4,4,5,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1639.8,7.4023294,1.6398001,2.6889443,1.5,413,6,0,1,0,0,0,1
"2479",2479,1,0,1,0,0,0,0,1,20,0,1,0,0,1,1,60,0,0,1,1,0,1371,1,4,0,1,4,1,NA,4,4,2,1,1,0,0,2,1,3,0,0,1,1,1,0,1,1,1,1,1,1,3,1,3,2,3,1,2,2,4,2,4,2,4,4,3,4,4,2,5,4,2,2,3,4,4,4,3,2,0,0,0,1,1,4,3,1,1,3,0,2,1,52,1,235.337829589844,31.898344039917,31.898344039917,253.272354125977,26.5990028381348,26.5990028381348,11.13,1,2500,7.8240461,4,1,1,5,1,0,0,0,0,0,0,0,4,4,4,4,4,4,24,0,0,0,0,1,1,0,0,0,0,0,1,1,667.79999,6.5039887,0.66780001,0.44595686,2.5,414,1,0,1,0,0,0,1
