line,invasive1,cost1,y1,spec101,spec251,prot251,prot501,invasive2,cost2,y2,spec102,spec252,prot252,prot502,invasive3,cost3,y3,spec103,spec253,prot253,prot503,respid,male,agegr,q1,q2,q3,q4,q4_other,q5_1,q5_2,q5_3,q6,q7,q9_1,q9_2,q9_3,q9_4,q9_5,q9_6,q9_7,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,block,choice1,choice2,choice3,choice4,choice5,choice6,q22_1,q22_2,q22_3,q22_4,q22_5,q22_6,q22_7,q22_8,q22_9,q22_10,q23_1,q23_2,q24_1,q24_2,q24_3,q24_4,q24_5,q24_6,q24_7,q25_1,q25_2,q28,angling,scuba,q31,q32,q33,q34,earner,q36_1,q36_2,q36_3,edu,job,age,country,dist_db,dist_coast,dist_nsea,dist2_db,dist2_coast,dist2_nsea,inttime,resumed,income,lnincome,hhsize,children,child,firstcard,job1,job2,job3,job4,job5,job6,job7,job8,certainty1,certainty2,certainty3,certainty4,certainty5,certainty6,certainty,status,secfish,secrenew,secoil,secmarine,marinesector,coast1m,coast2m,coast4m,coast6m,coast10m,coast25m,coast50m,tottime,lntottime,tottimek,tottimek2,incomek,id,set
2527,1,0,0,0,0,0,0,1,20,1,1,0,0,1,1,60,0,0,1,1,0,1381,1,3,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,2,0,3,1,1,3,0,0,0,1,0,0,1,3,2,3,1,1,1,2,3,3,4,3,3,3,4,3,4,3,4,5,3,3,3,4,4,4,4,3,3,0,0,1,3,4,4,3,1,0,2,0,4,1,44,1,492.033050537109,0.525885939598083,73.9734191894531,502.782012939453,2.01673078536987,87.6818923950195,8.8299999,1,2500,7.8240461,2,0,0,1,1,0,0,0,0,0,0,0,3,3,2,3,2,3,16,0,0,0,0,0,0,0,1,1,1,1,1,1,529.79999,6.2724996,.5298,.28068805,2.5,422,1
2528,1,0,0,0,0,0,0,1,20,0,0,0,1,0,0,10,1,0,0,0,1,1381,1,3,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,2,0,3,1,1,3,0,0,0,1,0,0,1,3,2,3,1,1,1,2,3,3,4,3,3,3,4,3,4,3,4,5,3,3,3,4,4,4,4,3,3,0,0,1,3,4,4,3,1,0,2,0,4,1,44,1,492.033050537109,0.525885939598083,73.9734191894531,502.782012939453,2.01673078536987,87.6818923950195,8.8299999,1,2500,7.8240461,2,0,0,1,1,0,0,0,0,0,0,0,3,3,2,3,2,3,16,0,0,0,0,0,0,0,1,1,1,1,1,1,529.79999,6.2724996,.5298,.28068805,2.5,422,2
2529,1,0,1,0,0,0,0,0,10,0,1,0,0,0,0,30,0,0,1,0,1,1381,1,3,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,2,0,3,1,1,3,0,0,0,1,0,0,1,3,2,3,1,1,1,2,3,3,4,3,3,3,4,3,4,3,4,5,3,3,3,4,4,4,4,3,3,0,0,1,3,4,4,3,1,0,2,0,4,1,44,1,492.033050537109,0.525885939598083,73.9734191894531,502.782012939453,2.01673078536987,87.6818923950195,8.8299999,1,2500,7.8240461,2,0,0,1,1,0,0,0,0,0,0,0,3,3,2,3,2,3,16,0,0,0,0,0,0,0,1,1,1,1,1,1,529.79999,6.2724996,.5298,.28068805,2.5,422,3
2530,1,0,1,0,0,0,0,0,60,0,0,1,0,1,1,5,0,1,0,0,0,1381,1,3,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,2,0,3,1,1,3,0,0,0,1,0,0,1,3,2,3,1,1,1,2,3,3,4,3,3,3,4,3,4,3,4,5,3,3,3,4,4,4,4,3,3,0,0,1,3,4,4,3,1,0,2,0,4,1,44,1,492.033050537109,0.525885939598083,73.9734191894531,502.782012939453,2.01673078536987,87.6818923950195,8.8299999,1,2500,7.8240461,2,0,0,1,1,0,0,0,0,0,0,0,3,3,2,3,2,3,16,0,0,0,0,0,0,0,1,1,1,1,1,1,529.79999,6.2724996,.5298,.28068805,2.5,422,4
2531,1,0,1,0,0,0,0,1,40,0,0,1,1,0,0,40,0,0,0,0,1,1381,1,3,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,2,0,3,1,1,3,0,0,0,1,0,0,1,3,2,3,1,1,1,2,3,3,4,3,3,3,4,3,4,3,4,5,3,3,3,4,4,4,4,3,3,0,0,1,3,4,4,3,1,0,2,0,4,1,44,1,492.033050537109,0.525885939598083,73.9734191894531,502.782012939453,2.01673078536987,87.6818923950195,8.8299999,1,2500,7.8240461,2,0,0,1,1,0,0,0,0,0,0,0,3,3,2,3,2,3,16,0,0,0,0,0,0,0,1,1,1,1,1,1,529.79999,6.2724996,.5298,.28068805,2.5,422,5
2532,1,0,0,0,0,0,0,0,10,1,0,0,1,0,0,40,0,0,1,0,1,1381,1,3,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,2,0,3,1,1,3,0,0,0,1,0,0,1,3,2,3,1,1,1,2,3,3,4,3,3,3,4,3,4,3,4,5,3,3,3,4,4,4,4,3,3,0,0,1,3,4,4,3,1,0,2,0,4,1,44,1,492.033050537109,0.525885939598083,73.9734191894531,502.782012939453,2.01673078536987,87.6818923950195,8.8299999,1,2500,7.8240461,2,0,0,1,1,0,0,0,0,0,0,0,3,3,2,3,2,3,16,0,0,0,0,0,0,0,1,1,1,1,1,1,529.79999,6.2724996,.5298,.28068805,2.5,422,6
2533,1,0,0,0,0,0,0,1,40,0,1,0,0,1,1,10,1,1,0,1,0,1382,1,5,1,NA,NA,NA,NA,NA,NA,NA,1,1,3,0,1,2,0,0,0,1,1,2,0,0,0,3,0,1,3,1,3,2,3,1,1,1,2,4,4,4,4,4,4,3,4,4,4,5,3,2,3,4,4,3,4,2,3,0,0,0,1,4,6,1,1,0,1,0,2,4,55,1,270.982330322266,29.4335327148438,29.4335327148438,240.818099975586,6.40355014801025,6.40355014801025,15.22,1,500,6.2146082,1,0,0,6,0,0,0,1,0,0,0,0,3,3,3,3,3,3,18,0,0,0,0,0,0,0,0,0,1,1,1,1,913.20001,6.8169551,.91320002,.83393431,.5,423,1
2534,1,0,0,0,0,0,0,1,5,1,1,0,0,0,0,30,0,0,0,1,0,1382,1,5,1,NA,NA,NA,NA,NA,NA,NA,1,1,3,0,1,2,0,0,0,1,1,2,0,0,0,3,0,1,3,1,3,2,3,1,1,1,2,4,4,4,4,4,4,3,4,4,4,5,3,2,3,4,4,3,4,2,3,0,0,0,1,4,6,1,1,0,1,0,2,4,55,1,270.982330322266,29.4335327148438,29.4335327148438,240.818099975586,6.40355014801025,6.40355014801025,15.22,1,500,6.2146082,1,0,0,6,0,0,0,1,0,0,0,0,3,3,3,3,3,3,18,0,0,0,0,0,0,0,0,0,1,1,1,1,913.20001,6.8169551,.91320002,.83393431,.5,423,2
2535,1,0,0,0,0,0,0,1,60,0,0,1,0,0,1,5,1,1,0,1,0,1382,1,5,1,NA,NA,NA,NA,NA,NA,NA,1,1,3,0,1,2,0,0,0,1,1,2,0,0,0,3,0,1,3,1,3,2,3,1,1,1,2,4,4,4,4,4,4,3,4,4,4,5,3,2,3,4,4,3,4,2,3,0,0,0,1,4,6,1,1,0,1,0,2,4,55,1,270.982330322266,29.4335327148438,29.4335327148438,240.818099975586,6.40355014801025,6.40355014801025,15.22,1,500,6.2146082,1,0,0,6,0,0,0,1,0,0,0,0,3,3,3,3,3,3,18,0,0,0,0,0,0,0,0,0,1,1,1,1,913.20001,6.8169551,.91320002,.83393431,.5,423,3
2536,1,0,1,0,0,0,0,0,40,0,0,0,0,1,1,30,0,0,1,1,0,1382,1,5,1,NA,NA,NA,NA,NA,NA,NA,1,1,3,0,1,2,0,0,0,1,1,2,0,0,0,3,0,1,3,1,3,2,3,1,1,1,2,4,4,4,4,4,4,3,4,4,4,5,3,2,3,4,4,3,4,2,3,0,0,0,1,4,6,1,1,0,1,0,2,4,55,1,270.982330322266,29.4335327148438,29.4335327148438,240.818099975586,6.40355014801025,6.40355014801025,15.22,1,500,6.2146082,1,0,0,6,0,0,0,1,0,0,0,0,3,3,3,3,3,3,18,0,0,0,0,0,0,0,0,0,1,1,1,1,913.20001,6.8169551,.91320002,.83393431,.5,423,4
2537,1,0,1,0,0,0,0,0,30,0,1,0,1,0,1,40,0,1,0,0,1,1382,1,5,1,NA,NA,NA,NA,NA,NA,NA,1,1,3,0,1,2,0,0,0,1,1,2,0,0,0,3,0,1,3,1,3,2,3,1,1,1,2,4,4,4,4,4,4,3,4,4,4,5,3,2,3,4,4,3,4,2,3,0,0,0,1,4,6,1,1,0,1,0,2,4,55,1,270.982330322266,29.4335327148438,29.4335327148438,240.818099975586,6.40355014801025,6.40355014801025,15.22,1,500,6.2146082,1,0,0,6,0,0,0,1,0,0,0,0,3,3,3,3,3,3,18,0,0,0,0,0,0,0,0,0,1,1,1,1,913.20001,6.8169551,.91320002,.83393431,.5,423,5
2538,1,0,1,0,0,0,0,0,5,0,0,1,1,0,0,40,0,0,1,0,1,1382,1,5,1,NA,NA,NA,NA,NA,NA,NA,1,1,3,0,1,2,0,0,0,1,1,2,0,0,0,3,0,1,3,1,3,2,3,1,1,1,2,4,4,4,4,4,4,3,4,4,4,5,3,2,3,4,4,3,4,2,3,0,0,0,1,4,6,1,1,0,1,0,2,4,55,1,270.982330322266,29.4335327148438,29.4335327148438,240.818099975586,6.40355014801025,6.40355014801025,15.22,1,500,6.2146082,1,0,0,6,0,0,0,1,0,0,0,0,3,3,3,3,3,3,18,0,0,0,0,0,0,0,0,0,1,1,1,1,913.20001,6.8169551,.91320002,.83393431,.5,423,6
2539,1,0,0,0,0,0,0,1,40,1,1,0,0,1,1,10,0,1,0,1,0,1384,1,6,0,1,4,2,NA,3,3,1,1,1,3,0,2,1,0,0,0,1,1,2,1,0,1,1,1,1,1,1,2,3,3,3,3,3,2,4,2,4,4,2,4,5,5,4,4,6,2,1,2,5,4,4,4,2,5,0,1,0,3,3,4,2,1,0,1,1,6,8,71,1,411.0654296875,12.9194850921631,12.9194850921631,413.633880615234,12.1484375,12.1484375,31.030001,1,1500,7.3132205,2,0,0,4,0,0,0,0,0,0,0,1,5,1,5,5,5,5,26,0,0,0,0,0,0,0,0,0,0,1,1,1,1861.8,7.5292993,1.8618001,3.4662995,1.5,424,1
2540,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,30,1,0,0,1,0,1384,1,6,0,1,4,2,NA,3,3,1,1,1,3,0,2,1,0,0,0,1,1,2,1,0,1,1,1,1,1,1,2,3,3,3,3,3,2,4,2,4,4,2,4,5,5,4,4,6,2,1,2,5,4,4,4,2,5,0,1,0,3,3,4,2,1,0,1,1,6,8,71,1,411.0654296875,12.9194850921631,12.9194850921631,413.633880615234,12.1484375,12.1484375,31.030001,1,1500,7.3132205,2,0,0,4,0,0,0,0,0,0,0,1,5,1,5,5,5,5,26,0,0,0,0,0,0,0,0,0,0,1,1,1,1861.8,7.5292993,1.8618001,3.4662995,1.5,424,2
2541,1,0,0,0,0,0,0,1,60,0,0,1,0,0,1,5,1,1,0,1,0,1384,1,6,0,1,4,2,NA,3,3,1,1,1,3,0,2,1,0,0,0,1,1,2,1,0,1,1,1,1,1,1,2,3,3,3,3,3,2,4,2,4,4,2,4,5,5,4,4,6,2,1,2,5,4,4,4,2,5,0,1,0,3,3,4,2,1,0,1,1,6,8,71,1,411.0654296875,12.9194850921631,12.9194850921631,413.633880615234,12.1484375,12.1484375,31.030001,1,1500,7.3132205,2,0,0,4,0,0,0,0,0,0,0,1,5,1,5,5,5,5,26,0,0,0,0,0,0,0,0,0,0,1,1,1,1861.8,7.5292993,1.8618001,3.4662995,1.5,424,3
2542,1,0,0,0,0,0,0,0,40,0,0,0,0,1,1,30,1,0,1,1,0,1384,1,6,0,1,4,2,NA,3,3,1,1,1,3,0,2,1,0,0,0,1,1,2,1,0,1,1,1,1,1,1,2,3,3,3,3,3,2,4,2,4,4,2,4,5,5,4,4,6,2,1,2,5,4,4,4,2,5,0,1,0,3,3,4,2,1,0,1,1,6,8,71,1,411.0654296875,12.9194850921631,12.9194850921631,413.633880615234,12.1484375,12.1484375,31.030001,1,1500,7.3132205,2,0,0,4,0,0,0,0,0,0,0,1,5,1,5,5,5,5,26,0,0,0,0,0,0,0,0,0,0,1,1,1,1861.8,7.5292993,1.8618001,3.4662995,1.5,424,4
2543,1,0,0,0,0,0,0,0,30,0,1,0,1,0,1,40,1,1,0,0,1,1384,1,6,0,1,4,2,NA,3,3,1,1,1,3,0,2,1,0,0,0,1,1,2,1,0,1,1,1,1,1,1,2,3,3,3,3,3,2,4,2,4,4,2,4,5,5,4,4,6,2,1,2,5,4,4,4,2,5,0,1,0,3,3,4,2,1,0,1,1,6,8,71,1,411.0654296875,12.9194850921631,12.9194850921631,413.633880615234,12.1484375,12.1484375,31.030001,1,1500,7.3132205,2,0,0,4,0,0,0,0,0,0,0,1,5,1,5,5,5,5,26,0,0,0,0,0,0,0,0,0,0,1,1,1,1861.8,7.5292993,1.8618001,3.4662995,1.5,424,5
2544,1,0,0,0,0,0,0,0,5,0,0,1,1,0,0,40,1,0,1,0,1,1384,1,6,0,1,4,2,NA,3,3,1,1,1,3,0,2,1,0,0,0,1,1,2,1,0,1,1,1,1,1,1,2,3,3,3,3,3,2,4,2,4,4,2,4,5,5,4,4,6,2,1,2,5,4,4,4,2,5,0,1,0,3,3,4,2,1,0,1,1,6,8,71,1,411.0654296875,12.9194850921631,12.9194850921631,413.633880615234,12.1484375,12.1484375,31.030001,1,1500,7.3132205,2,0,0,4,0,0,0,0,0,0,0,1,5,1,5,5,5,5,26,0,0,0,0,0,0,0,0,0,0,1,1,1,1861.8,7.5292993,1.8618001,3.4662995,1.5,424,6
2545,1,0,1,0,0,0,0,0,5,0,1,0,0,0,0,60,0,0,1,0,0,1389,1,3,0,1,4,3,NA,4,4,2,1,1,2,0,1,3,0,0,0,0,NA,3,0,0,1,1,0,1,1,2,1,3,1,1,1,1,2,3,3,2,3,3,4,3,4,4,4,5,3,3,3,4,4,4,4,3,2,0,1,1,2,2,3,4,1,1,2,0,2,1,41,1,432.438690185547,23.2148056030273,24.6623764038086,444.326568603516,3.80043029785156,42.615795135498,18.5,1,4000,8.2940493,3,1,1,5,1,0,0,0,0,0,0,0,4,5,4,3,4,5,25,0,0,0,0,0,0,0,0,1,1,1,1,1,1110,7.0121155,1.11,1.2321,4,425,1
2546,1,0,0,0,0,0,0,1,20,0,0,0,0,1,1,5,1,0,0,1,0,1389,1,3,0,1,4,3,NA,4,4,2,1,1,2,0,1,3,0,0,0,0,NA,3,0,0,1,1,0,1,1,2,1,3,1,1,1,1,2,3,3,2,3,3,4,3,4,4,4,5,3,3,3,4,4,4,4,3,2,0,1,1,2,2,3,4,1,1,2,0,2,1,41,1,432.438690185547,23.2148056030273,24.6623764038086,444.326568603516,3.80043029785156,42.615795135498,18.5,1,4000,8.2940493,3,1,1,5,1,0,0,0,0,0,0,0,4,5,4,3,4,5,25,0,0,0,0,0,0,0,0,1,1,1,1,1,1110,7.0121155,1.11,1.2321,4,425,2
2547,1,0,1,0,0,0,0,1,40,0,1,0,1,0,0,20,0,1,0,0,1,1389,1,3,0,1,4,3,NA,4,4,2,1,1,2,0,1,3,0,0,0,0,NA,3,0,0,1,1,0,1,1,2,1,3,1,1,1,1,2,3,3,2,3,3,4,3,4,4,4,5,3,3,3,4,4,4,4,3,2,0,1,1,2,2,3,4,1,1,2,0,2,1,41,1,432.438690185547,23.2148056030273,24.6623764038086,444.326568603516,3.80043029785156,42.615795135498,18.5,1,4000,8.2940493,3,1,1,5,1,0,0,0,0,0,0,0,4,5,4,3,4,5,25,0,0,0,0,0,0,0,0,1,1,1,1,1,1110,7.0121155,1.11,1.2321,4,425,3
2548,1,0,1,0,0,0,0,0,20,0,0,1,0,1,0,5,0,1,0,0,0,1389,1,3,0,1,4,3,NA,4,4,2,1,1,2,0,1,3,0,0,0,0,NA,3,0,0,1,1,0,1,1,2,1,3,1,1,1,1,2,3,3,2,3,3,4,3,4,4,4,5,3,3,3,4,4,4,4,3,2,0,1,1,2,2,3,4,1,1,2,0,2,1,41,1,432.438690185547,23.2148056030273,24.6623764038086,444.326568603516,3.80043029785156,42.615795135498,18.5,1,4000,8.2940493,3,1,1,5,1,0,0,0,0,0,0,0,4,5,4,3,4,5,25,0,0,0,0,0,0,0,0,1,1,1,1,1,1110,7.0121155,1.11,1.2321,4,425,4
2549,1,0,1,0,0,0,0,0,10,0,0,1,1,0,1,20,0,0,0,1,0,1389,1,3,0,1,4,3,NA,4,4,2,1,1,2,0,1,3,0,0,0,0,NA,3,0,0,1,1,0,1,1,2,1,3,1,1,1,1,2,3,3,2,3,3,4,3,4,4,4,5,3,3,3,4,4,4,4,3,2,0,1,1,2,2,3,4,1,1,2,0,2,1,41,1,432.438690185547,23.2148056030273,24.6623764038086,444.326568603516,3.80043029785156,42.615795135498,18.5,1,4000,8.2940493,3,1,1,5,1,0,0,0,0,0,0,0,4,5,4,3,4,5,25,0,0,0,0,0,0,0,0,1,1,1,1,1,1110,7.0121155,1.11,1.2321,4,425,5
2550,1,0,1,0,0,0,0,1,60,0,1,0,0,1,0,60,0,0,1,0,0,1389,1,3,0,1,4,3,NA,4,4,2,1,1,2,0,1,3,0,0,0,0,NA,3,0,0,1,1,0,1,1,2,1,3,1,1,1,1,2,3,3,2,3,3,4,3,4,4,4,5,3,3,3,4,4,4,4,3,2,0,1,1,2,2,3,4,1,1,2,0,2,1,41,1,432.438690185547,23.2148056030273,24.6623764038086,444.326568603516,3.80043029785156,42.615795135498,18.5,1,4000,8.2940493,3,1,1,5,1,0,0,0,0,0,0,0,4,5,4,3,4,5,25,0,0,0,0,0,0,0,0,1,1,1,1,1,1110,7.0121155,1.11,1.2321,4,425,6
2551,1,0,0,0,0,0,0,1,40,0,1,0,0,1,1,10,1,1,0,1,0,1391,0,2,0,0,NA,NA,NA,NA,NA,NA,0,1,3,0,2,1,0,0,0,0,NA,2,0,0,0,3,0,0,3,1,3,2,3,1,1,2,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,0,0,0,3,4,6,2,1,0,1,0,5,1,33,1,329.830841064453,23.5573577880859,93.6475677490234,333.466186523438,20.5702323913574,96.6424255371094,6.9200001,1,1500,7.3132205,1,0,0,3,1,0,0,0,0,0,0,0,3,3,3,3,3,3,18,0,0,0,0,0,0,0,0,0,0,0,1,1,415.20001,6.0287604,.41520002,.17239106,1.5,426,1
2552,1,0,0,0,0,0,0,1,5,1,1,0,0,0,0,30,0,0,0,1,0,1391,0,2,0,0,NA,NA,NA,NA,NA,NA,0,1,3,0,2,1,0,0,0,0,NA,2,0,0,0,3,0,0,3,1,3,2,3,1,1,2,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,0,0,0,3,4,6,2,1,0,1,0,5,1,33,1,329.830841064453,23.5573577880859,93.6475677490234,333.466186523438,20.5702323913574,96.6424255371094,6.9200001,1,1500,7.3132205,1,0,0,3,1,0,0,0,0,0,0,0,3,3,3,3,3,3,18,0,0,0,0,0,0,0,0,0,0,0,1,1,415.20001,6.0287604,.41520002,.17239106,1.5,426,2
2553,1,0,0,0,0,0,0,1,60,0,0,1,0,0,1,5,1,1,0,1,0,1391,0,2,0,0,NA,NA,NA,NA,NA,NA,0,1,3,0,2,1,0,0,0,0,NA,2,0,0,0,3,0,0,3,1,3,2,3,1,1,2,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,0,0,0,3,4,6,2,1,0,1,0,5,1,33,1,329.830841064453,23.5573577880859,93.6475677490234,333.466186523438,20.5702323913574,96.6424255371094,6.9200001,1,1500,7.3132205,1,0,0,3,1,0,0,0,0,0,0,0,3,3,3,3,3,3,18,0,0,0,0,0,0,0,0,0,0,0,1,1,415.20001,6.0287604,.41520002,.17239106,1.5,426,3
2554,1,0,1,0,0,0,0,0,40,0,0,0,0,1,1,30,0,0,1,1,0,1391,0,2,0,0,NA,NA,NA,NA,NA,NA,0,1,3,0,2,1,0,0,0,0,NA,2,0,0,0,3,0,0,3,1,3,2,3,1,1,2,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,0,0,0,3,4,6,2,1,0,1,0,5,1,33,1,329.830841064453,23.5573577880859,93.6475677490234,333.466186523438,20.5702323913574,96.6424255371094,6.9200001,1,1500,7.3132205,1,0,0,3,1,0,0,0,0,0,0,0,3,3,3,3,3,3,18,0,0,0,0,0,0,0,0,0,0,0,1,1,415.20001,6.0287604,.41520002,.17239106,1.5,426,4
2555,1,0,1,0,0,0,0,0,30,0,1,0,1,0,1,40,0,1,0,0,1,1391,0,2,0,0,NA,NA,NA,NA,NA,NA,0,1,3,0,2,1,0,0,0,0,NA,2,0,0,0,3,0,0,3,1,3,2,3,1,1,2,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,0,0,0,3,4,6,2,1,0,1,0,5,1,33,1,329.830841064453,23.5573577880859,93.6475677490234,333.466186523438,20.5702323913574,96.6424255371094,6.9200001,1,1500,7.3132205,1,0,0,3,1,0,0,0,0,0,0,0,3,3,3,3,3,3,18,0,0,0,0,0,0,0,0,0,0,0,1,1,415.20001,6.0287604,.41520002,.17239106,1.5,426,5
2556,1,0,0,0,0,0,0,0,5,1,0,1,1,0,0,40,0,0,1,0,1,1391,0,2,0,0,NA,NA,NA,NA,NA,NA,0,1,3,0,2,1,0,0,0,0,NA,2,0,0,0,3,0,0,3,1,3,2,3,1,1,2,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,0,0,0,3,4,6,2,1,0,1,0,5,1,33,1,329.830841064453,23.5573577880859,93.6475677490234,333.466186523438,20.5702323913574,96.6424255371094,6.9200001,1,1500,7.3132205,1,0,0,3,1,0,0,0,0,0,0,0,3,3,3,3,3,3,18,0,0,0,0,0,0,0,0,0,0,0,1,1,415.20001,6.0287604,.41520002,.17239106,1.5,426,6
2557,1,0,0,0,0,0,0,1,20,0,1,0,0,1,1,60,1,0,1,1,0,1392,0,2,0,1,1,NA,i live there,2,4,1,0,0,3,0,0,0,0,1,2,0,NA,3,0,0,1,1,0,0,NA,3,3,2,1,1,1,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,0,0,0,3,1,4,2,0,2,2,0,4,6,30,1,228.031158447266,2.75168681144714,2.75168681144714,226.602981567383,2.56074690818787,2.56074690818787,13.7,2,1500,7.3132205,4,2,1,2,0,0,0,0,0,1,0,0,2,2,3,2,2,2,13,0,0,0,0,0,0,0,1,1,1,1,1,1,822,6.7117405,.82200003,.67568403,1.5,427,1
2558,1,0,0,0,0,0,0,1,20,1,0,0,1,0,0,10,0,0,0,0,1,1392,0,2,0,1,1,NA,i live there,2,4,1,0,0,3,0,0,0,0,1,2,0,NA,3,0,0,1,1,0,0,NA,3,3,2,1,1,1,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,0,0,0,3,1,4,2,0,2,2,0,4,6,30,1,228.031158447266,2.75168681144714,2.75168681144714,226.602981567383,2.56074690818787,2.56074690818787,13.7,2,1500,7.3132205,4,2,1,2,0,0,0,0,0,1,0,0,2,2,3,2,2,2,13,0,0,0,0,0,0,0,1,1,1,1,1,1,822,6.7117405,.82200003,.67568403,1.5,427,2
2559,1,0,1,0,0,0,0,0,10,0,1,0,0,0,0,30,0,0,1,0,1,1392,0,2,0,1,1,NA,i live there,2,4,1,0,0,3,0,0,0,0,1,2,0,NA,3,0,0,1,1,0,0,NA,3,3,2,1,1,1,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,0,0,0,3,1,4,2,0,2,2,0,4,6,30,1,228.031158447266,2.75168681144714,2.75168681144714,226.602981567383,2.56074690818787,2.56074690818787,13.7,2,1500,7.3132205,4,2,1,2,0,0,0,0,0,1,0,0,2,2,3,2,2,2,13,0,0,0,0,0,0,0,1,1,1,1,1,1,822,6.7117405,.82200003,.67568403,1.5,427,3
2560,1,0,1,0,0,0,0,0,60,0,0,1,0,1,1,5,0,1,0,0,0,1392,0,2,0,1,1,NA,i live there,2,4,1,0,0,3,0,0,0,0,1,2,0,NA,3,0,0,1,1,0,0,NA,3,3,2,1,1,1,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,0,0,0,3,1,4,2,0,2,2,0,4,6,30,1,228.031158447266,2.75168681144714,2.75168681144714,226.602981567383,2.56074690818787,2.56074690818787,13.7,2,1500,7.3132205,4,2,1,2,0,0,0,0,0,1,0,0,2,2,3,2,2,2,13,0,0,0,0,0,0,0,1,1,1,1,1,1,822,6.7117405,.82200003,.67568403,1.5,427,4
2561,1,0,1,0,0,0,0,1,40,0,0,1,1,0,0,40,0,0,0,0,1,1392,0,2,0,1,1,NA,i live there,2,4,1,0,0,3,0,0,0,0,1,2,0,NA,3,0,0,1,1,0,0,NA,3,3,2,1,1,1,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,0,0,0,3,1,4,2,0,2,2,0,4,6,30,1,228.031158447266,2.75168681144714,2.75168681144714,226.602981567383,2.56074690818787,2.56074690818787,13.7,2,1500,7.3132205,4,2,1,2,0,0,0,0,0,1,0,0,2,2,3,2,2,2,13,0,0,0,0,0,0,0,1,1,1,1,1,1,822,6.7117405,.82200003,.67568403,1.5,427,5
2562,1,0,0,0,0,0,0,0,10,0,0,0,1,0,0,40,1,0,1,0,1,1392,0,2,0,1,1,NA,i live there,2,4,1,0,0,3,0,0,0,0,1,2,0,NA,3,0,0,1,1,0,0,NA,3,3,2,1,1,1,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,0,0,0,3,1,4,2,0,2,2,0,4,6,30,1,228.031158447266,2.75168681144714,2.75168681144714,226.602981567383,2.56074690818787,2.56074690818787,13.7,2,1500,7.3132205,4,2,1,2,0,0,0,0,0,1,0,0,2,2,3,2,2,2,13,0,0,0,0,0,0,0,1,1,1,1,1,1,822,6.7117405,.82200003,.67568403,1.5,427,6
2563,1,0,1,0,0,0,0,1,20,0,1,0,0,1,1,60,0,0,1,1,0,1393,0,3,0,1,4,4,NA,3,4,1,1,1,3,0,2,0,1,0,0,0,NA,3,0,0,0,1,1,1,1,3,1,1,1,3,1,1,1,5,4,5,5,5,5,4,5,5,1,3,1,1,1,5,1,5,5,1,1,0,0,0,0,4,4,4,0,1,2,0,4,2,36,1,427.119598388672,7.52982759475708,7.52982759475708,415.399169921875,1.38830614089966,1.38830614089966,11.73,1,4000,8.2940493,3,1,1,1,0,1,0,0,0,0,0,0,3,4,4,4,4,4,23,0,0,0,0,0,0,1,1,1,1,1,1,1,703.79999,6.5564942,.70379996,.49533439,4,428,1
2564,1,0,1,0,0,0,0,1,20,0,0,0,1,0,0,10,0,0,0,0,1,1393,0,3,0,1,4,4,NA,3,4,1,1,1,3,0,2,0,1,0,0,0,NA,3,0,0,0,1,1,1,1,3,1,1,1,3,1,1,1,5,4,5,5,5,5,4,5,5,1,3,1,1,1,5,1,5,5,1,1,0,0,0,0,4,4,4,0,1,2,0,4,2,36,1,427.119598388672,7.52982759475708,7.52982759475708,415.399169921875,1.38830614089966,1.38830614089966,11.73,1,4000,8.2940493,3,1,1,1,0,1,0,0,0,0,0,0,3,4,4,4,4,4,23,0,0,0,0,0,0,1,1,1,1,1,1,1,703.79999,6.5564942,.70379996,.49533439,4,428,2
